CustomerID,Gender,Age,Annual_Income_k,Spending_Score
2518,Female,20,37.23,33.96
25780,Male,39,78.99,21.32
19826,Female,29,29.86,68.64
35670,Male,66,130.55,30.42
47049,Male,49,131.94,64.74
18332,Female,20,26.54,92.69
1847,Female,33,26.09,36.83
18503,Male,21,25.84,81.89
20218,Female,20,29.93,91.81
40293,Female,42,135.38,79.28
34984,Female,44,123.44,33.69
27971,Female,45,111.99,4.27
28360,Female,69,87.89,9.32
17902,Female,27,33.16,87.99
27088,Male,52,119.26,24.86
12441,Female,23,35.38,8.87
12595,Male,26,16.22,71.49
3198,Female,18,15.58,6.2
2866,Female,23,39.09,36.5
23312,Female,27,24.21,78.74
19742,Female,20,27.99,95.68
9453,Male,19,18.27,14.48
34237,Female,61,91.58,29.85
1737,Female,33,17.24,17.3
45116,Female,49,105.87,85.9
28335,Female,50,78.59,25.39
11758,Male,32,24.9,39.71
34581,Female,62,100.32,9.39
7030,Male,24,29.33,24.65
23579,Female,18,30.92,93.07
10860,Male,30,29.89,14.74
38469,Male,37,99.36,78.9
16373,Male,23,26.89,63.88
14055,Male,23,24.0,67.35
38565,Female,36,123.35,78.7
34914,Male,44,94.03,8.4
49085,Male,36,129.23,60.8
1931,Male,28,36.61,13.07
46499,Male,42,105.9,89.04
1127,Female,21,23.11,10.12
14234,Male,28,25.16,86.4
44701,Male,27,123.95,64.07
30322,Female,38,70.77,14.05
42698,Male,45,102.01,93.25
7480,Male,18,15.55,37.96
29037,Female,58,112.86,14.18
12590,Female,25,16.85,91.25
44511,Female,28,120.97,77.82
13589,Male,19,23.96,75.65
17307,Male,29,31.83,84.57
2889,Female,24,38.83,24.72
46394,Female,32,89.97,79.69
22035,Male,18,27.87,74.79
20138,Female,27,16.42,73.12
36455,Male,58,99.63,39.12
8878,Male,20,39.53,26.75
30443,Female,66,100.27,12.8
29916,Female,48,110.3,19.7
48716,Female,27,113.09,74.65
36948,Female,47,79.42,16.25
8669,Female,32,34.41,11.11
31395,Female,39,128.58,20.89
41420,Male,31,103.06,80.4
10241,Male,25,27.07,30.7
7597,Male,34,38.69,28.55
43331,Female,42,94.0,95.65
8871,Female,27,18.83,10.12
7801,Female,18,26.21,34.81
21000,Male,19,38.02,67.82
13036,Female,24,33.96,73.65
19850,Female,18,17.86,89.07
5201,Male,26,33.88,13.61
38427,Male,25,129.78,79.08
45464,Female,42,127.05,98.38
33670,Female,60,85.8,29.35
40489,Male,44,122.83,63.58
13161,Male,28,31.0,62.68
5663,Female,24,22.05,9.54
44311,Female,32,80.97,89.45
34268,Male,42,102.32,32.3
7956,Male,25,22.82,19.55
12969,Male,20,30.07,68.44
49697,Female,29,106.45,71.32
42656,Female,28,76.37,89.84
30692,Male,62,117.53,5.5
62,Female,33,33.66,26.34
33595,Female,66,93.22,35.55
12910,Female,20,39.89,93.69
27718,Female,42,111.89,12.18
10828,Male,24,22.06,9.75
26232,Female,61,118.82,14.44
7780,Male,32,16.24,32.63
40066,Female,42,106.2,64.09
10203,Male,34,30.8,9.54
1809,Female,26,31.61,18.66
37578,Female,42,135.6,69.59
42764,Female,28,128.89,76.54
22282,Male,27,37.63,74.92
31943,Female,65,95.49,25.24
41615,Female,38,80.13,94.38
10425,Female,30,19.31,29.31
13615,Male,27,34.68,96.47
27270,Female,54,128.3,36.33
8421,Female,27,23.64,17.67
33891,Female,65,124.78,2.69
32672,Male,66,72.76,31.4
10633,Male,32,38.83,35.24
30903,Male,39,106.83,31.15
3490,Female,22,20.21,5.89
45941,Male,39,75.1,90.33
13959,Male,27,15.47,88.47
12204,Male,19,33.41,39.74
28965,Female,53,118.81,7.09
25287,Female,52,136.3,34.68
9187,Male,26,16.05,19.42
17151,Male,29,15.54,80.41
43190,Male,49,87.09,75.3
15651,Female,22,35.68,76.14
6659,Female,27,23.1,23.84
28375,Male,39,80.08,7.75
23880,Male,29,17.41,72.36
45459,Male,25,128.79,76.76
35088,Female,66,113.74,16.91
41988,Male,49,80.72,60.38
32267,Female,51,105.93,20.12
42974,Male,46,111.36,84.49
1573,Female,20,21.67,20.73
32570,Female,35,71.75,26.57
35280,Female,43,73.41,16.29
46452,Male,31,124.74,61.45
16125,Male,18,28.88,78.67
13432,Male,20,37.55,89.06
6180,Male,31,31.62,2.73
32680,Male,39,80.27,39.98
940,Male,30,24.8,35.93
29189,Male,40,120.37,35.81
34756,Female,35,99.71,27.07
49312,Female,25,73.5,97.8
8826,Female,31,38.04,20.2
31073,Male,41,134.42,12.8
35211,Female,48,123.41,9.77
15256,Female,21,15.81,95.23
42005,Female,32,123.51,64.91
22854,Male,25,17.49,88.68
46719,Male,37,74.2,92.77
3461,Female,29,36.94,4.9
49940,Female,36,127.56,88.67
6833,Female,26,38.32,3.76
33011,Male,69,107.73,17.29
11307,Male,28,23.54,6.71
48620,Male,47,103.08,71.51
36074,Male,61,97.79,2.43
28456,Male,44,93.46,14.52
27964,Male,60,111.03,4.1
34855,Female,42,88.36,32.1
35413,Female,43,117.71,15.53
27701,Female,42,124.58,30.02
38262,Male,48,108.75,75.93
41280,Male,26,82.42,67.89
49226,Male,30,100.77,82.34
3022,Male,33,38.28,25.31
3221,Male,29,26.2,34.2
17938,Female,29,22.55,77.63
23713,Male,23,20.91,66.4
151,Male,22,33.15,30.53
12614,Male,29,36.94,86.13
18555,Female,20,27.8,73.14
35928,Male,43,110.58,37.19
31351,Female,54,110.68,2.63
46959,Female,31,122.95,95.53
42917,Male,49,133.43,75.27
4679,Male,19,20.73,17.32
31151,Female,63,85.03,39.23
48473,Male,49,123.75,69.15
9732,Male,29,19.08,21.07
36353,Female,59,86.64,34.64
42835,Male,25,76.11,72.19
26349,Male,44,119.03,4.43
29574,Male,49,99.6,36.98
45330,Male,37,106.99,98.91
3930,Male,23,29.25,5.4
18456,Female,29,39.97,69.26
19452,Female,21,15.05,61.83
3299,Male,30,37.08,38.85
40427,Female,27,108.94,82.95
43439,Female,26,99.28,83.03
1490,Female,20,18.34,37.48
34591,Female,63,133.44,17.34
28460,Female,51,104.62,21.04
31612,Male,57,103.86,2.43
46539,Female,43,133.19,97.69
21751,Male,21,38.13,79.34
10882,Female,31,39.06,9.2
14674,Female,23,15.99,78.54
8479,Male,34,16.17,11.95
27546,Female,43,103.36,18.65
33255,Male,53,88.58,24.18
32424,Female,50,96.76,33.17
36419,Male,45,84.78,1.28
31166,Female,44,84.2,10.15
37801,Female,34,84.87,60.57
20533,Male,20,17.96,78.77
33937,Female,60,131.74,32.91
22469,Female,27,19.9,84.58
20917,Female,29,23.64,63.61
46458,Female,33,98.49,70.32
47694,Male,30,128.05,80.97
284,Male,28,29.96,18.93
9411,Male,22,25.99,28.85
5071,Female,22,26.03,3.37
45663,Male,34,127.32,92.28
40846,Female,35,126.12,72.78
23543,Female,26,38.29,74.24
3634,Female,20,38.7,28.96
30495,Male,46,124.75,4.63
35043,Male,57,101.44,7.17
28959,Female,69,117.74,37.03
46492,Male,40,81.65,75.77
9502,Female,27,24.67,35.44
8643,Male,31,18.22,7.04
37787,Female,25,88.08,62.44
34862,Female,44,92.37,36.12
12089,Male,30,31.25,7.26
33904,Female,43,125.97,21.7
9012,Female,22,34.98,24.37
16383,Male,27,16.93,88.12
4037,Female,21,31.34,27.74
6805,Male,18,36.14,34.35
46393,Male,29,102.07,65.92
4610,Male,30,15.98,13.75
48877,Female,36,70.27,81.84
31258,Male,53,113.22,25.93
587,Female,34,26.6,38.91
34496,Female,46,135.25,18.23
31733,Male,36,104.2,6.66
3790,Male,19,37.79,20.56
47186,Male,43,92.71,61.61
1698,Female,33,32.55,20.79
42441,Male,47,127.33,62.25
33729,Male,53,88.47,4.42
48481,Male,47,132.66,68.44
30690,Female,39,93.97,31.08
36692,Female,49,78.14,36.45
49991,Male,28,96.35,69.22
22133,Male,27,16.9,85.47
7599,Male,26,24.49,17.52
38400,Female,43,115.99,76.29
36522,Male,51,125.77,23.83
45536,Male,28,111.84,68.92
12011,Female,31,34.91,13.83
11011,Female,18,20.65,22.78
27888,Female,63,113.82,21.68
16165,Male,21,16.07,74.99
17550,Male,29,34.66,66.62
16410,Female,28,34.26,67.44
15732,Female,19,31.37,79.24
41674,Female,32,118.43,73.51
5991,Female,18,18.12,16.79
43891,Female,34,115.12,70.36
35692,Male,41,121.39,30.18
25941,Male,56,70.85,27.31
18850,Female,19,15.5,98.44
6975,Female,25,36.85,25.12
17320,Male,27,37.4,86.54
10090,Male,32,29.64,1.12
43035,Male,36,73.07,83.82
8239,Male,30,38.41,37.15
36343,Female,65,133.82,3.81
3505,Female,31,35.93,35.23
36286,Male,61,93.78,19.58
44130,Male,36,81.63,95.9
8962,Male,19,18.01,8.82
5330,Female,33,17.87,24.53
43092,Male,39,132.07,98.42
44455,Male,40,85.45,80.34
27393,Male,42,81.03,22.17
40296,Male,42,72.99,67.4
6661,Male,25,30.85,9.4
22762,Female,27,35.04,71.79
21431,Female,29,38.63,62.23
9285,Female,34,23.89,17.49
7290,Male,24,17.84,9.38
45320,Male,28,126.11,68.59
36251,Male,67,125.42,30.84
3190,Male,19,36.06,19.17
37043,Male,67,131.38,3.65
46573,Male,29,96.7,96.93
47824,Male,29,93.27,86.68
29950,Female,36,77.86,5.02
5261,Female,34,15.33,13.32
16158,Male,27,26.54,90.75
44712,Female,37,103.36,91.43
16116,Male,25,18.75,83.76
22023,Female,19,38.08,93.25
2266,Male,20,36.42,37.82
47344,Male,32,111.52,68.25
35303,Female,64,136.12,16.59
32435,Male,56,101.27,27.45
6753,Male,30,16.46,22.97
10802,Male,18,18.96,6.57
31587,Male,59,112.23,37.86
13934,Male,27,37.54,67.7
29142,Male,41,133.75,30.17
8782,Female,21,21.66,15.65
15212,Male,22,15.01,64.91
25851,Female,55,109.31,12.69
24836,Female,23,31.8,76.3
38858,Female,41,135.58,72.64
11266,Female,26,35.74,20.3
29659,Male,43,126.28,28.5
30482,Male,48,78.04,21.25
34393,Female,62,75.74,27.43
34177,Female,68,106.25,32.32
35245,Male,61,97.34,6.68
6200,Female,27,37.88,19.05
18509,Male,19,30.36,94.42
6888,Male,24,23.11,15.79
28986,Female,66,128.24,21.7
19102,Male,26,24.76,97.76
31457,Female,66,136.49,18.47
15122,Female,18,31.29,86.35
12142,Female,19,24.37,33.87
21550,Female,24,39.77,82.79
13070,Male,22,23.68,91.44
24995,Male,20,34.77,72.83
36639,Male,45,87.17,24.84
42271,Female,39,95.62,95.02
48932,Female,49,123.16,63.97
45738,Female,49,134.46,74.52
23142,Male,27,17.29,73.84
9268,Male,21,37.03,37.9
17300,Female,27,37.76,80.93
42536,Male,35,84.43,67.3
43656,Female,26,130.77,89.93
19387,Female,27,31.21,74.94
24182,Female,21,34.57,71.29
21111,Male,22,27.65,62.33
28192,Female,37,103.31,21.06
42741,Male,46,102.18,65.33
30225,Male,68,82.43,17.05
23272,Female,22,30.52,73.54
2583,Female,23,31.69,24.77
12904,Female,29,39.53,77.21
23862,Male,26,32.54,93.11
31944,Male,63,89.66,17.99
48328,Male,38,126.16,66.99
11864,Male,33,35.5,37.29
35911,Male,65,106.72,16.78
25265,Male,60,89.75,35.95
41827,Male,49,79.75,64.42
6922,Female,24,22.36,3.68
42060,Female,44,103.7,69.68
26546,Male,52,110.41,18.69
38595,Female,41,109.93,87.12
25083,Female,49,89.91,2.62
42711,Female,48,108.03,84.53
30406,Male,45,106.9,5.59
21096,Female,18,18.15,62.73
39724,Male,28,121.99,60.8
21641,Male,26,15.86,90.55
7113,Female,30,35.09,34.78
43712,Male,47,92.32,86.36
36677,Female,35,76.1,23.43
46806,Female,46,95.14,80.14
37629,Male,49,130.86,98.08
31995,Female,41,84.7,7.57
35832,Male,36,119.19,12.94
27984,Female,37,129.81,13.16
27369,Female,49,120.38,1.61
39707,Male,41,112.37,93.22
8972,Female,29,18.98,14.72
48551,Male,39,124.9,66.13
30711,Male,66,98.58,36.5
27311,Male,57,81.58,13.92
36698,Female,41,98.3,7.42
18737,Female,26,33.31,73.53
1535,Male,33,38.62,14.06
24297,Female,22,22.92,98.41
14713,Female,24,26.93,68.94
35689,Male,53,127.84,30.58
18770,Male,29,30.37,86.21
29763,Female,66,134.75,31.14
40161,Female,25,96.92,95.04
33905,Male,45,103.6,8.87
8547,Female,32,21.61,3.32
43972,Male,35,103.05,67.07
19327,Female,21,35.62,94.13
32467,Female,51,106.7,31.08
19496,Male,22,19.67,94.38
37024,Male,62,105.79,8.56
1140,Female,28,25.5,1.38
37415,Male,47,134.63,36.3
34474,Female,68,102.5,5.12
22676,Male,20,28.25,73.66
12506,Male,26,15.26,94.1
45057,Female,35,107.8,84.45
3619,Male,26,23.33,23.04
39607,Female,46,122.67,75.69
34858,Female,60,114.08,34.96
49111,Female,34,133.79,69.03
7325,Female,30,34.95,31.43
963,Male,21,36.31,22.12
35314,Female,58,89.64,24.46
30516,Female,55,98.86,37.34
25549,Female,53,72.84,3.21
10836,Male,27,35.51,12.51
1976,Female,30,24.69,13.6
14766,Female,20,16.65,95.39
48449,Female,32,130.06,93.59
37971,Female,37,121.34,66.1
39242,Female,40,134.74,63.58
40230,Male,45,110.41,79.81
41497,Female,48,75.13,85.35
40357,Female,26,83.02,75.57
8058,Male,34,31.22,17.58
45876,Female,34,92.95,94.02
28207,Female,50,116.16,1.22
34180,Female,57,132.09,2.07
24958,Male,27,24.21,61.26
26351,Male,57,70.31,15.83
5056,Male,25,24.44,38.49
20587,Male,25,18.3,88.18
2679,Female,31,20.49,27.42
46057,Male,38,133.12,89.26
30289,Female,68,122.73,20.0
20469,Female,27,39.61,96.43
24518,Male,20,19.53,63.27
49858,Male,47,130.6,69.28
24770,Male,27,23.45,81.66
2763,Female,19,21.21,26.06
12404,Female,34,31.09,12.88
13250,Female,24,25.97,78.47
40384,Female,43,136.01,65.12
21532,Male,20,28.97,93.61
45684,Female,41,104.89,94.46
39611,Male,34,94.88,65.49
42351,Male,38,98.36,78.16
32049,Female,53,71.78,36.11
6382,Male,30,22.55,23.7
42415,Male,48,135.63,81.48
18093,Female,25,32.66,62.64
38865,Male,27,109.81,90.42
31000,Male,54,89.13,1.17
9989,Male,34,19.43,22.99
42098,Female,33,125.83,68.19
33510,Male,42,89.16,21.4
18436,Female,19,38.67,71.59
44220,Female,28,109.9,74.52
17504,Female,25,36.94,86.33
41736,Female,31,80.69,85.29
1418,Male,20,23.79,36.47
47551,Male,30,97.33,80.63
29843,Female,62,94.88,39.67
10312,Female,33,31.45,3.64
37557,Female,46,107.23,65.98
20848,Male,29,35.66,76.29
19965,Male,29,24.88,76.79
17854,Male,23,31.83,91.48
29462,Female,64,71.06,37.72
30542,Male,58,101.42,10.69
22778,Male,27,24.88,76.6
22634,Female,20,26.02,74.49
33485,Female,62,105.24,18.83
1487,Female,33,35.21,13.4
27336,Female,47,91.15,32.35
30089,Male,59,94.13,9.32
2112,Female,27,39.46,7.18
43717,Female,38,79.75,80.21
25056,Female,52,72.67,4.28
13652,Male,28,21.72,73.4
11887,Female,30,16.86,22.87
13910,Female,19,37.14,69.22
3132,Female,19,18.37,16.91
19700,Male,22,21.74,87.26
914,Female,32,22.03,28.81
31141,Male,49,86.22,16.7
23348,Female,28,18.38,74.9
37753,Female,28,73.26,97.07
27877,Male,50,81.09,11.06
33487,Female,62,101.79,24.97
12430,Female,33,29.7,31.9
31452,Male,45,119.0,35.91
20893,Female,21,25.04,81.08
42006,Female,30,91.73,81.77
41386,Male,38,107.92,80.71
16431,Female,18,28.28,89.1
44226,Male,26,133.95,91.39
29265,Female,49,78.17,14.13
4083,Female,18,31.56,15.48
1332,Male,31,26.14,4.29
46095,Female,29,78.65,69.27
14544,Female,20,29.12,79.51
34491,Male,63,107.46,23.86
44946,Male,34,71.22,73.38
49026,Male,46,87.36,80.66
13923,Female,18,23.12,98.84
49027,Female,32,115.92,80.94
41941,Female,28,97.95,81.31
10531,Female,24,33.1,13.75
32957,Male,66,121.89,3.46
41288,Male,39,96.42,79.07
19003,Male,27,25.85,94.2
33029,Male,38,113.39,27.54
11666,Male,30,37.5,37.19
30208,Male,67,87.02,31.13
17123,Male,29,39.34,69.52
43223,Male,30,71.95,67.49
39778,Female,29,129.35,73.79
36790,Male,56,109.3,37.4
29825,Male,69,127.93,1.36
13368,Female,25,34.7,87.83
4200,Female,22,22.73,15.61
28909,Male,44,113.59,35.51
41644,Male,42,134.8,87.58
13607,Female,18,20.64,74.98
18238,Male,22,39.85,73.14
24652,Male,29,34.05,72.72
30880,Male,46,107.29,2.33
38416,Female,27,73.71,67.64
36582,Male,39,98.55,24.16
17395,Male,25,16.69,73.39
18145,Male,23,34.45,72.03
9729,Female,34,29.66,34.11
30039,Female,56,125.24,34.28
35608,Female,66,133.58,10.03
30640,Female,60,123.26,29.62
10348,Male,27,35.21,22.29
44046,Male,44,93.43,72.42
30468,Female,49,119.93,31.21
28043,Female,35,105.79,15.45
40978,Female,42,112.61,62.03
19146,Female,20,26.07,97.61
46326,Male,29,123.6,84.89
17164,Male,23,19.7,79.95
14146,Female,25,15.01,76.73
29131,Male,64,75.38,28.75
631,Male,31,33.98,36.24
6822,Male,34,22.5,33.0
2277,Male,33,15.36,23.42
14565,Female,24,26.82,67.8
21563,Female,26,32.14,74.27
40157,Male,47,104.58,71.59
44129,Female,31,135.29,74.53
4273,Female,24,28.43,37.83
7,Female,33,20.82,4.53
2146,Female,34,17.24,17.92
38974,Male,47,93.44,87.32
44231,Male,32,126.96,88.08
42714,Female,39,119.73,88.51
1700,Female,31,37.61,1.03
39969,Male,37,135.33,90.19
38078,Male,30,109.79,75.97
39525,Male,42,76.0,93.78
44666,Male,29,113.16,83.35
35433,Male,69,70.53,5.48
23252,Male,22,32.53,72.09
27667,Female,48,136.05,24.02
15551,Female,19,36.64,98.33
44078,Female,45,125.91,93.72
21957,Female,26,22.13,83.52
33727,Female,58,92.79,22.9
15672,Female,29,20.05,76.69
48106,Female,32,89.19,88.34
7133,Female,29,36.25,4.65
26992,Female,57,81.4,30.37
40306,Female,46,95.57,65.05
28051,Female,68,70.24,2.86
3456,Female,29,18.4,7.1
20513,Male,18,36.16,69.0
2736,Female,34,38.87,37.11
19720,Male,26,31.98,75.19
33138,Female,56,98.3,8.56
39220,Female,39,131.12,63.44
3215,Male,20,15.6,36.01
46554,Male,41,86.12,85.05
7639,Male,30,30.09,9.56
30743,Female,50,87.72,16.69
17689,Female,21,30.89,74.07
47204,Male,46,121.28,60.98
16659,Male,29,17.92,81.73
1722,Female,21,17.02,27.22
38513,Female,27,134.87,61.22
6434,Female,27,38.39,9.87
27061,Female,43,134.07,27.79
26727,Male,35,109.27,4.43
18755,Female,19,17.44,73.54
20278,Female,19,20.32,93.81
32379,Female,62,130.28,19.22
2095,Male,32,39.2,31.4
22030,Male,27,39.32,87.54
14939,Female,26,22.4,80.75
6030,Male,18,37.7,26.26
1865,Male,29,32.28,35.44
8351,Male,24,25.76,13.45
47282,Female,26,119.43,75.26
30206,Male,46,73.58,25.92
24050,Female,23,34.72,76.87
6995,Male,30,34.23,30.72
24030,Male,29,22.34,80.07
27296,Female,66,130.53,2.04
14936,Male,18,36.81,97.44
6133,Male,32,23.31,25.6
22646,Female,26,18.91,80.74
1403,Male,34,19.83,19.38
537,Male,34,21.46,22.22
5823,Male,31,27.68,10.41
6349,Female,32,39.81,29.88
48292,Male,39,127.2,96.53
48713,Male,42,114.79,88.35
8544,Female,21,31.85,6.8
19999,Female,18,18.62,82.36
38048,Female,32,88.04,77.19
7545,Male,30,17.03,30.86
1994,Male,32,33.9,19.85
32539,Male,55,128.71,33.35
26411,Male,48,114.26,22.44
41146,Female,33,109.35,61.33
6779,Male,23,18.66,26.59
5378,Female,28,38.36,31.43
2400,Female,26,27.84,10.37
43610,Female,30,120.73,66.89
32147,Female,50,79.65,37.52
25878,Female,66,94.86,24.62
7101,Female,32,32.52,23.76
26736,Male,52,86.83,33.88
23423,Female,23,35.06,74.34
39663,Female,37,99.13,88.08
37223,Male,53,101.9,23.11
49507,Male,47,93.01,96.39
6157,Male,33,17.36,29.87
2299,Male,23,37.22,2.88
25669,Female,49,126.03,28.31
27094,Female,64,81.52,8.54
6047,Female,26,31.94,5.01
36550,Female,40,77.96,2.91
26281,Female,47,132.55,3.11
4266,Female,25,38.01,36.18
39384,Female,33,82.8,82.78
13543,Female,28,15.35,68.61
38804,Male,33,82.59,91.21
4166,Male,25,30.32,32.44
26064,Female,61,93.69,13.89
10630,Female,23,15.9,10.1
37174,Female,54,136.35,14.74
1957,Female,21,17.82,34.93
16672,Male,18,22.1,80.16
34036,Male,57,79.75,27.49
28417,Female,41,112.99,21.56
1732,Male,23,23.09,32.95
25765,Male,38,101.56,34.61
31641,Male,69,74.72,3.49
7782,Male,34,37.42,39.65
19962,Male,27,17.66,78.42
32534,Male,40,100.27,36.97
19194,Male,22,33.08,93.43
18961,Male,19,28.78,94.66
35364,Male,67,120.54,32.6
38319,Male,30,124.1,81.61
23752,Male,22,21.71,76.76
30259,Male,51,89.97,5.75
8114,Female,21,21.24,25.04
48563,Male,31,90.45,93.06
10792,Female,33,28.46,5.94
32835,Female,61,125.67,28.84
25057,Male,64,87.77,25.46
41777,Female,49,128.13,92.3
31982,Female,45,123.0,36.55
8195,Female,25,38.95,17.25
33192,Male,49,119.87,30.64
14382,Female,26,35.08,74.55
40921,Female,35,76.74,81.69
7235,Female,27,39.82,1.89
26989,Male,49,129.09,5.72
10070,Male,32,17.18,31.91
32281,Male,42,97.37,22.59
35075,Male,48,81.48,33.74
34185,Male,48,80.53,29.51
29580,Female,41,105.3,18.36
42111,Female,35,118.49,85.12
31145,Female,44,125.73,30.47
1167,Male,21,30.08,21.42
49835,Female,37,121.36,74.4
35301,Female,57,123.73,13.28
37354,Male,62,83.7,36.02
48204,Female,25,77.34,74.41
47543,Male,47,93.94,66.2
29854,Female,60,111.91,14.75
37188,Female,67,95.22,16.59
32391,Male,50,129.8,5.79
17272,Male,18,18.39,96.64
22931,Male,19,28.33,79.63
44195,Male,25,96.95,80.01
36809,Male,68,122.73,5.78
26795,Male,39,102.46,35.92
2270,Female,34,26.78,17.03
23692,Female,19,24.54,96.92
28538,Male,57,117.35,31.69
2446,Male,24,22.72,24.84
23183,Male,25,16.53,91.4
24070,Male,23,21.17,85.77
21848,Male,20,26.33,76.17
24758,Male,29,37.37,64.03
17984,Female,29,17.27,80.72
19304,Male,28,32.16,96.35
18277,Male,22,36.3,71.13
47516,Female,28,125.86,86.99
5408,Female,19,28.21,5.79
2349,Female,21,22.01,29.51
26361,Male,61,126.99,17.93
45209,Female,37,113.21,90.43
16508,Male,18,31.58,84.55
33746,Male,59,108.79,37.27
27990,Female,49,98.94,6.77
32366,Female,59,122.13,39.83
9225,Male,23,35.03,8.14
8371,Female,29,24.13,12.06
46801,Female,42,93.76,72.91
39142,Male,45,127.93,91.73
9770,Male,24,17.16,21.19
31272,Male,40,73.35,4.44
9556,Female,25,23.22,10.78
33646,Male,57,95.12,1.12
35138,Female,46,101.53,21.91
22861,Male,25,23.15,76.58
7896,Female,33,20.41,20.48
34964,Male,47,74.27,34.52
38174,Female,32,90.34,91.47
1789,Female,28,31.26,4.53
26477,Female,63,86.87,7.77
32996,Female,43,121.14,38.03
893,Female,26,36.0,8.35
14721,Male,23,21.79,97.7
31572,Male,60,117.09,9.39
6736,Female,31,31.97,6.69
38671,Female,36,97.4,86.06
18431,Female,20,22.97,93.16
18538,Female,26,15.53,67.95
431,Male,18,20.94,15.56
25628,Male,43,95.16,36.08
11190,Female,24,18.59,25.42
12709,Female,26,30.18,86.24
9739,Male,22,17.13,12.26
48874,Male,49,119.29,91.63
12031,Female,26,32.8,34.18
32823,Male,36,136.18,37.68
49637,Male,29,104.62,69.41
1617,Male,30,26.23,18.91
2865,Male,21,25.36,19.47
253,Male,20,20.78,27.2
7965,Female,34,34.08,8.88
27816,Male,47,127.23,12.63
677,Female,34,16.78,4.13
7097,Female,26,25.3,29.67
44810,Female,45,132.73,63.51
10874,Female,22,29.38,13.55
40078,Female,30,97.37,74.1
16530,Male,18,22.58,92.29
15983,Male,20,39.93,77.45
48975,Female,49,129.8,92.39
1671,Male,33,39.98,9.25
24274,Male,25,24.87,97.91
14274,Female,21,16.19,86.12
10613,Female,29,19.89,14.49
2645,Male,29,18.15,37.37
19388,Male,29,28.45,70.01
13572,Male,28,34.17,92.94
32648,Female,37,132.95,6.51
14425,Female,20,18.12,78.66
30951,Female,39,101.36,4.83
8297,Female,32,23.79,6.29
17051,Male,28,28.58,95.82
20905,Female,27,26.62,73.86
17916,Male,23,38.5,71.69
44944,Male,45,74.71,98.3
42549,Female,38,99.1,75.96
48169,Female,29,129.25,94.67
38902,Female,44,94.41,60.31
9023,Female,23,29.8,29.29
8756,Female,30,32.91,14.62
10596,Female,23,15.77,27.73
44398,Male,30,123.16,90.95
46146,Female,39,96.73,90.6
34928,Male,35,93.08,4.42
38308,Female,26,70.86,85.23
39601,Male,41,74.55,73.85
21042,Female,23,17.9,73.0
34635,Female,61,72.09,15.2
29400,Female,49,133.21,39.84
13427,Male,19,32.96,70.32
22765,Female,27,19.44,94.93
29454,Male,37,104.44,19.21
24305,Female,26,20.28,91.77
37750,Male,32,129.1,88.32
44478,Female,47,83.71,66.9
47525,Male,25,129.84,94.29
23771,Male,26,23.95,98.22
18222,Male,29,34.66,67.65
24222,Female,24,39.14,84.82
18107,Female,18,39.96,60.56
1054,Male,18,36.32,37.21
16357,Male,29,22.07,77.43
867,Female,22,16.77,13.2
1975,Female,29,39.05,12.31
45842,Female,48,99.47,68.95
4072,Male,27,21.26,29.24
48784,Female,45,108.87,79.74
